,wave1_amp_middle,wave1_amp_max,wave1_phase_middle,wave2_amp_middle,wave2_amp_max,wave2_phase_middle,wave3_amp_middle,wave3_amp_max,wave3_phase_middle,wave4_amp_middle,wave4_amp_max,wave4_phase_middle,wave5_amp_middle,wave5_amp_max,wave5_phase_middle,wave6_amp_middle,wave6_amp_max,wave6_phase_middle,wave7_amp_middle,wave7_amp_max,wave7_phase_middle,wave8_amp_middle,wave8_amp_max,wave8_phase_middle,wave9_amp_middle,wave9_amp_max,wave9_phase_middle,ZW3_index,env_amp_mean,env_extent,env_start_lon,env_end_lon,nenv_amp_mean,nenv_extent,nenv_start_lon,nenv_end_lon
2001-07-24,84.54,109.90,233.25,34.94,57.00,117.75,119.29,120.04,30.75,21.83,36.20,44.25,6.77,11.89,11.25,2.79,7.68,52.50,7.72,8.68,13.50,0.76,4.43,42.75,0.95,1.72,16.50,0.37,168.19,115.50,228.75,343.50,1.27,45.75,351.00,36.00
2001-07-25,88.10,113.49,235.50,28.26,54.71,118.50,116.07,116.36,30.75,16.71,33.86,47.25,5.52,12.22,13.50,3.04,7.79,47.25,5.52,6.54,15.75,0.43,2.84,17.25,0.96,1.82,15.75,0.34,165.40,108.75,231.00,339.00,1.21,48.75,351.75,39.75
2001-07-26,93.59,119.80,239.25,20.83,50.85,117.75,114.34,115.19,31.50,11.18,32.27,45.75,5.03,12.26,12.00,3.84,8.77,54.75,4.23,7.39,12.00,0.38,3.13,14.25,1.18,1.60,13.50,0.34,164.29,107.25,232.50,339.00,1.19,48.75,354.75,42.75
2001-07-27,98.19,124.72,242.25,15.68,45.60,120.00,109.99,111.71,32.25,8.42,33.20,41.25,4.81,11.79,15.00,2.10,10.84,6.75,4.29,9.04,13.50,0.52,3.40,26.25,1.50,2.24,18.75,0.32,161.37,103.50,236.25,339.00,1.16,54.00,351.75,45.00
2001-07-28,99.52,125.66,244.50,10.97,40.54,126.75,104.80,107.48,33.75,9.04,37.00,35.25,4.12,10.72,17.25,1.38,11.12,16.50,4.03,8.75,11.25,0.69,3.49,10.50,0.88,1.95,17.25,0.34,156.48,95.25,243.00,337.50,1.10,58.50,351.75,49.50
2001-07-29,98.91,123.78,246.00,8.00,35.14,143.25,99.51,102.91,34.50,12.60,40.56,34.50,2.53,7.97,24.75,2.74,10.80,22.50,3.94,7.40,12.00,0.83,3.43,22.50,1.32,1.91,14.25,0.37,150.60,85.50,249.75,334.50,1.00,57.75,357.75,54.75
2001-07-30,98.30,122.15,247.50,11.62,27.42,160.50,97.16,100.44,35.25,15.38,42.03,36.75,1.75,5.53,49.50,1.72,10.69,30.75,3.76,6.86,11.25,0.36,3.74,20.25,1.71,1.91,16.50,0.43,147.51,84.75,64.50,148.50,0.91,76.50,12.75,88.50
2001-07-31,98.27,120.61,247.50,15.22,22.97,170.25,95.36,98.03,36.75,16.87,41.13,41.25,3.62,5.08,62.25,0.93,11.13,9.00,2.77,6.59,13.50,0.27,4.16,30.75,1.43,1.67,15.75,0.48,144.07,86.25,66.00,151.50,0.82,33.75,66.75,99.75
2001-08-01,98.89,119.69,246.00,16.64,20.38,174.00,90.74,93.39,38.25,17.40,38.54,44.25,5.76,5.96,69.75,2.87,11.19,18.00,1.86,7.46,15.00,0.96,3.91,15.75,2.10,2.18,15.00,0.49,140.09,83.25,70.50,153.00,0.70,32.25,78.75,110.25
2001-08-02,100.89,120.02,245.25,17.40,20.86,172.50,84.17,87.02,40.50,18.28,34.50,44.25,6.00,6.48,3.00,4.09,11.14,27.00,1.34,6.57,15.00,1.88,3.75,19.50,1.72,2.35,15.75,0.51,137.04,82.50,73.50,155.25,0.58,11.25,87.00,97.50
2001-08-03,102.17,119.37,246.00,16.94,21.82,174.75,77.21,79.93,42.75,19.82,30.71,44.25,4.95,7.60,3.00,3.65,10.63,30.75,1.26,6.40,12.00,2.68,3.78,24.75,1.52,2.20,14.25,0.53,134.59,81.00,75.75,156.00,0.51,8.25,88.50,96.00
2001-08-04,103.68,118.92,248.25,17.64,22.10,177.75,70.80,73.65,45.00,20.42,28.81,44.25,6.12,8.95,2.25,5.61,10.80,34.50,1.27,6.71,10.50,1.80,4.09,28.50,2.12,2.58,12.75,0.51,133.30,78.75,78.00,156.00,0.47,0.00,0.00,0.00
2001-08-05,105.21,120.39,249.00,19.90,22.93,178.50,64.29,67.06,47.25,23.70,28.31,42.75,6.88,9.47,3.75,6.18,8.94,38.25,2.55,6.28,12.75,1.08,4.34,28.50,2.26,2.82,12.75,0.51,133.85,78.75,78.75,156.75,0.50,0.00,0.00,0.00
2001-08-06,106.06,120.58,249.00,21.10,28.14,178.50,58.81,61.89,50.25,28.67,29.68,42.75,7.95,10.48,4.50,4.70,8.32,43.50,3.03,5.54,15.00,1.24,4.20,24.75,3.17,3.18,14.25,0.51,134.19,76.50,79.50,155.25,0.56,0.00,0.00,0.00
2001-08-07,106.34,120.86,249.00,23.50,33.77,179.25,53.86,57.51,53.25,31.56,32.60,44.25,9.55,10.93,6.75,2.36,9.84,39.75,3.59,4.63,18.00,1.54,4.14,24.75,2.80,2.83,15.00,0.40,135.34,72.00,84.00,155.25,0.70,21.00,298.50,318.75
2001-08-08,107.22,122.76,247.50,25.80,36.57,1.50,49.80,54.34,56.25,30.35,33.73,45.75,9.62,10.86,9.00,3.07,10.19,39.00,4.10,4.82,18.00,0.90,4.32,27.00,3.01,3.02,14.25,0.31,137.27,75.00,88.50,162.75,0.83,39.00,292.50,330.75
2001-08-09,108.80,125.39,246.00,27.45,36.66,3.75,47.67,53.19,59.25,27.34,36.02,46.50,8.86,11.02,9.00,3.61,9.43,37.50,4.20,4.97,21.00,0.64,3.96,27.00,3.14,3.21,15.75,0.22,139.92,78.75,93.75,171.75,0.92,51.75,286.50,337.50
2001-08-10,112.43,130.36,243.75,30.56,40.37,6.00,47.46,53.07,60.75,25.09,37.67,45.75,7.97,10.79,11.25,3.29,9.28,39.75,2.35,5.08,22.50,1.38,3.89,23.25,3.01,3.11,15.75,0.12,145.30,123.75,94.50,217.50,0.99,60.00,281.25,340.50
2001-08-11,117.68,135.74,240.75,33.59,45.26,6.75,48.99,53.13,62.25,26.06,38.23,46.50,6.02,9.33,9.75,1.72,11.61,38.25,1.13,5.41,21.00,1.43,3.97,26.25,3.12,3.15,15.00,-0.05,152.21,134.25,90.75,224.25,1.09,62.25,280.50,342.00
2001-08-12,124.52,142.42,239.25,36.03,49.10,6.00,50.50,54.04,63.75,28.57,38.04,47.25,7.89,8.98,9.75,2.86,12.33,24.00,1.34,5.37,12.75,0.93,3.50,21.75,2.81,3.23,15.75,-0.22,160.29,143.25,87.75,230.25,1.19,63.75,280.50,343.50
2001-08-13,131.29,148.44,239.25,38.70,54.10,6.75,53.88,56.11,65.25,31.83,40.15,48.75,7.64,9.91,15.75,6.65,10.95,28.50,2.04,5.25,15.00,2.09,3.53,22.50,2.07,2.91,15.75,-0.34,168.57,149.25,87.00,235.50,1.32,72.00,281.25,352.50
2001-08-14,135.26,151.35,238.50,41.52,60.59,7.50,56.71,58.52,67.50,30.98,42.71,51.75,3.92,11.73,17.25,6.67,7.11,33.00,1.24,5.65,12.00,0.97,3.80,20.25,2.31,2.50,15.75,-0.35,174.35,152.25,88.50,240.00,1.44,84.75,280.50,4.50
2001-08-15,138.32,154.02,237.00,44.03,67.07,8.25,58.90,60.54,69.75,28.54,44.21,53.25,2.05,12.11,4.50,5.16,6.42,35.25,2.38,6.38,12.00,2.17,4.27,20.25,1.90,2.83,15.00,-0.41,179.11,157.50,88.50,245.25,1.55,92.25,280.50,12.00
2001-08-16,142.59,158.29,234.75,48.07,71.37,7.50,60.66,62.61,72.00,27.25,43.88,53.25,5.20,10.91,0.75,4.22,7.56,36.00,1.38,6.94,18.75,1.25,4.27,22.50,1.95,2.78,15.00,-0.48,184.79,165.00,87.00,251.25,1.66,99.75,279.75,18.75
2001-08-17,147.77,162.64,233.25,50.37,73.31,8.25,60.09,62.55,72.75,28.21,41.55,52.50,7.69,10.54,3.75,3.60,6.59,31.50,2.04,8.27,15.00,2.21,3.98,19.50,2.16,2.25,14.25,-0.53,189.17,171.75,85.50,256.50,1.73,104.25,280.50,24.00
2001-08-18,151.62,164.73,232.50,50.37,73.05,9.00,60.37,63.75,72.75,30.96,41.28,53.25,7.82,10.47,6.75,5.73,5.81,33.75,1.67,7.06,17.25,1.07,3.48,21.75,2.51,2.60,15.75,-0.49,191.08,174.75,86.25,260.25,1.73,106.50,281.25,27.00
2001-08-19,154.46,165.56,231.75,47.99,72.70,10.50,61.54,66.36,72.00,35.58,44.61,55.50,8.98,11.66,9.75,4.63,5.17,36.00,2.29,5.44,20.25,0.89,3.86,13.50,2.79,2.91,16.50,-0.47,191.51,174.00,89.25,262.50,1.73,126.00,123.00,248.25
2001-08-20,155.66,165.95,231.00,46.08,70.88,11.25,61.39,68.39,72.00,36.81,47.63,59.25,7.26,14.13,15.00,5.01,5.23,35.25,1.93,4.99,22.50,1.39,3.40,15.75,1.79,2.22,17.25,-0.46,190.44,170.25,93.75,263.25,1.71,122.25,124.50,246.00
2001-08-21,156.36,165.73,229.50,44.46,68.60,12.75,62.91,70.72,71.25,32.72,48.07,63.00,2.91,16.67,10.50,3.86,5.56,40.50,1.64,5.76,21.00,1.58,3.80,16.50,2.27,2.80,16.50,-0.42,187.70,163.50,96.00,258.75,1.68,112.50,288.00,39.75
2001-08-22,158.91,166.99,228.75,42.98,67.91,13.50,66.89,73.51,71.25,25.00,45.43,64.50,5.23,16.40,2.25,1.96,6.15,31.50,1.84,8.37,21.00,0.35,3.75,19.50,2.12,2.43,15.75,-0.46,186.89,154.50,97.50,251.25,1.64,115.50,288.75,43.50
2001-08-23,161.11,168.04,228.00,41.85,68.57,12.75,68.61,74.25,72.00,18.75,42.24,61.50,6.90,13.96,2.25,4.50,6.82,34.50,1.76,10.47,24.00,0.93,2.62,21.00,1.90,2.33,17.25,-0.46,187.44,153.00,97.50,249.75,1.57,115.50,289.50,44.25
2001-08-24,160.32,166.21,227.25,41.23,69.56,9.75,71.08,74.67,72.00,21.98,41.87,57.00,9.38,12.84,3.75,2.76,7.38,37.50,1.62,10.18,15.75,0.49,2.79,29.25,1.83,1.91,15.00,-0.42,188.13,156.00,96.00,251.25,1.52,114.00,290.25,43.50
2001-08-25,157.80,162.52,225.75,41.44,70.78,6.00,72.57,77.04,73.50,27.27,45.94,57.75,9.73,13.21,7.50,4.31,8.19,33.75,2.98,7.86,18.00,0.27,3.74,29.25,1.58,1.71,15.75,-0.44,188.34,154.50,97.50,251.25,1.55,113.25,291.00,43.50
2001-08-26,155.44,159.38,225.00,43.90,75.54,3.00,70.38,76.70,74.25,31.49,51.06,59.25,8.67,16.04,9.75,4.87,7.94,39.75,3.38,6.48,18.75,0.52,3.85,19.50,1.75,2.05,15.75,-0.35,189.01,156.75,98.25,254.25,1.59,112.50,292.50,44.25
2001-08-27,155.50,159.19,224.25,47.57,78.99,1.50,65.21,74.30,74.25,33.49,55.23,63.00,7.36,18.38,7.50,2.98,8.08,42.75,3.80,5.22,21.00,0.20,3.63,16.50,1.55,1.98,15.75,-0.29,189.17,156.75,96.75,252.75,1.60,108.75,297.75,45.75
2001-08-28,155.28,159.03,223.50,48.95,77.31,179.25,60.39,71.19,72.75,32.85,55.63,66.00,8.91,18.79,6.00,2.93,7.35,40.50,2.43,7.05,22.50,0.89,2.58,17.25,1.74,1.95,15.00,-0.24,185.26,148.50,97.50,245.25,1.54,103.50,305.25,48.00
2001-08-29,153.98,157.42,222.75,48.88,74.53,177.75,55.91,67.33,72.00,30.75,52.14,69.00,10.17,17.90,6.75,2.82,8.20,46.50,2.32,8.33,24.75,0.75,2.49,18.75,1.73,2.22,16.50,-0.18,178.49,140.25,98.25,237.75,1.42,93.75,315.75,48.75
2001-08-30,151.49,154.32,223.50,49.75,72.36,177.75,52.48,62.92,69.75,24.66,46.63,72.00,10.69,17.02,8.25,1.95,8.25,50.25,1.68,7.44,22.50,1.25,2.19,19.50,1.98,2.46,16.50,-0.10,172.51,133.50,97.50,230.25,1.28,81.75,326.25,47.25
2001-08-31,149.56,152.67,225.00,50.63,69.02,178.50,51.95,61.19,66.75,20.93,41.12,73.50,10.12,16.89,9.75,0.71,7.27,45.00,2.02,5.07,21.00,0.69,2.18,17.25,1.09,1.54,15.00,-0.02,168.53,130.50,96.75,226.50,1.14,66.75,336.75,42.75
2001-09-01,148.40,151.41,225.75,51.45,66.44,0.00,52.11,59.20,64.50,19.55,38.03,74.25,8.90,16.54,9.00,1.67,7.77,47.25,2.00,5.93,27.00,1.66,1.96,21.00,1.58,1.98,14.25,0.07,165.59,126.75,95.25,221.25,1.02,54.75,342.75,36.75
2001-09-02,147.03,150.08,227.25,54.10,65.39,0.00,52.00,57.25,63.00,18.55,36.11,75.75,9.62,14.99,7.50,2.47,6.85,43.50,1.29,6.75,29.25,1.25,1.95,15.75,1.79,2.18,13.50,0.18,163.33,125.25,95.25,219.75,0.92,45.75,132.00,177.00
2001-09-03,145.55,148.54,227.25,55.31,63.65,0.75,50.77,55.69,60.75,17.17,35.45,75.00,10.58,12.25,7.50,2.02,6.03,48.75,1.57,8.42,31.50,2.90,2.90,18.00,1.69,2.20,15.00,0.27,160.68,123.75,93.00,216.00,0.81,45.75,128.25,173.25
2001-09-04,144.03,146.53,228.00,53.01,59.69,2.25,50.89,56.19,58.50,19.80,35.12,73.50,10.89,11.08,7.50,1.79,6.59,48.75,2.09,9.43,39.00,2.81,2.85,19.50,1.43,1.93,16.50,0.35,157.79,117.75,93.00,210.00,0.71,45.00,125.25,169.50
2001-09-05,141.56,144.03,229.50,50.55,54.71,2.25,50.94,56.72,57.00,23.73,36.57,73.50,12.16,12.30,8.25,1.00,7.61,44.25,0.99,8.81,42.00,2.78,2.94,20.25,0.41,2.20,14.25,0.35,154.64,110.25,93.75,203.25,0.65,42.75,126.00,168.00
2001-09-06,139.87,142.24,231.00,47.70,50.81,1.50,49.12,55.23,55.50,27.52,38.58,75.00,11.81,11.92,9.75,1.88,8.16,42.00,2.50,8.38,41.25,2.55,2.64,21.75,0.71,2.08,12.00,0.36,152.19,102.00,95.25,196.50,0.60,39.75,126.00,165.00
2001-09-07,138.68,140.89,233.25,45.56,49.15,178.50,47.08,52.44,53.25,28.32,39.31,75.75,9.98,10.00,12.00,2.88,8.19,40.50,3.11,9.70,42.75,2.38,2.59,20.25,0.75,1.98,14.25,0.32,150.28,96.75,94.50,190.50,0.56,30.75,128.25,158.25
2001-09-08,136.17,138.48,234.75,44.56,51.40,174.75,48.38,52.02,51.00,27.33,39.25,75.00,8.17,8.27,9.75,3.12,8.15,45.00,2.12,9.45,45.00,3.19,3.26,21.75,0.39,1.84,7.50,0.36,148.26,97.50,89.25,186.00,0.52,19.50,135.00,153.75
2001-09-09,132.84,134.90,235.50,42.42,59.92,170.25,50.69,53.89,48.75,27.94,39.08,75.00,10.07,10.32,7.50,2.77,8.46,45.75,2.51,8.09,42.00,2.20,2.26,21.75,0.30,2.04,12.00,0.42,146.15,92.25,90.00,181.50,0.49,3.00,142.50,144.75
2001-09-10,129.82,131.69,237.00,40.12,65.40,167.25,54.54,58.06,48.00,28.97,38.94,75.00,11.19,11.30,9.75,3.51,7.09,48.75,1.26,6.72,41.25,2.30,2.36,19.50,0.33,1.72,6.00,0.54,145.03,89.25,90.75,179.25,0.47,9.00,141.75,150.00
2001-09-11,126.30,127.66,238.50,38.67,69.10,166.50,58.89,63.03,47.25,30.20,38.59,76.50,9.40,9.63,9.00,4.50,6.07,48.00,3.01,5.37,36.00,2.86,3.04,22.50,0.33,1.82,15.00,0.66,144.47,87.75,92.25,179.25,0.48,12.00,141.00,152.25
2001-09-12,121.50,122.64,240.00,36.90,72.42,165.75,62.92,67.00,47.25,28.62,39.26,78.00,11.17,11.54,8.25,6.60,7.43,51.75,3.45,7.16,39.75,1.40,1.93,21.75,0.91,2.54,12.75,0.75,142.81,86.25,93.00,178.50,0.50,3.00,146.25,148.50
2001-09-13,118.41,119.54,241.50,33.12,74.85,162.75,68.46,72.34,47.25,26.48,38.94,78.75,10.93,11.67,11.25,5.75,11.19,56.25,3.20,7.01,38.25,2.50,2.64,23.25,0.34,2.67,13.50,0.78,143.34,84.75,93.75,177.75,0.53,0.00,0.00,0.00
2001-09-14,116.61,117.93,244.50,31.84,78.26,156.75,71.55,76.51,48.00,27.31,37.07,78.75,10.10,10.79,10.50,4.60,13.07,56.25,3.74,6.82,38.25,1.67,2.68,26.25,0.98,2.54,17.25,0.84,144.99,81.00,96.00,176.25,0.55,0.00,0.00,0.00
2001-09-15,114.82,116.66,247.50,31.44,79.22,151.50,73.70,78.95,48.00,29.19,34.67,79.50,10.01,10.75,12.00,3.34,12.96,57.75,3.07,6.84,37.50,1.10,2.71,21.75,1.29,2.53,19.50,0.93,147.38,77.25,98.25,174.75,0.59,0.00,0.00,0.00
2001-09-16,113.11,115.46,249.75,34.20,76.66,148.50,73.98,80.94,48.75,30.46,32.31,81.75,7.97,12.37,13.50,4.33,12.77,53.25,4.50,6.95,39.00,1.62,2.51,24.75,0.65,2.68,18.00,1.04,149.22,73.50,101.25,174.00,0.63,0.00,0.00,0.00
2001-09-17,111.70,114.14,251.25,37.66,76.23,147.75,72.28,80.44,48.75,29.06,31.72,84.75,5.92,12.54,9.00,5.29,12.24,57.75,3.18,6.89,38.25,2.07,2.71,23.25,0.66,2.90,17.25,1.08,149.75,72.00,102.00,173.25,0.64,0.00,0.00,0.00
2001-09-18,108.68,111.82,252.75,41.12,78.77,148.50,71.14,79.90,48.75,24.86,27.15,88.50,7.15,12.39,9.75,3.49,12.73,57.00,3.70,5.56,38.25,1.88,3.27,25.50,0.84,3.11,14.25,1.07,150.98,68.25,103.50,171.00,0.67,0.00,0.00,0.00
2001-09-19,105.09,109.07,254.25,45.34,82.79,149.25,73.12,79.75,48.75,18.98,23.40,0.75,6.44,13.58,8.25,4.92,12.42,57.75,3.23,5.64,38.25,1.71,3.42,25.50,1.10,3.31,14.25,1.06,152.69,75.75,248.25,323.25,0.70,0.00,0.00,0.00
2001-09-20,101.84,106.26,255.75,48.43,85.72,149.25,74.36,79.77,49.50,13.85,20.35,0.00,8.90,15.27,11.25,2.72,11.37,58.50,3.54,6.40,36.00,0.91,2.74,28.50,0.84,3.10,13.50,1.00,153.48,88.50,247.50,335.25,0.72,0.00,0.00,0.00
2001-09-21,98.61,103.59,256.50,51.37,89.44,148.50,75.57,79.14,49.50,11.66,18.05,86.25,6.01,16.18,18.75,4.07,9.05,54.00,3.83,6.15,39.00,1.89,3.30,19.50,1.28,2.82,17.25,1.02,155.59,106.50,241.50,347.25,0.78,0.00,0.00,0.00
2001-09-22,95.46,100.99,258.00,54.69,91.71,147.00,76.61,78.86,51.00,14.86,17.12,84.00,1.58,14.51,20.25,4.50,8.03,57.75,3.00,5.62,38.25,1.92,4.20,24.00,1.09,2.50,16.50,0.99,156.28,120.00,237.75,357.00,0.83,45.00,225.00,269.25
2001-09-23,92.50,98.30,258.75,56.49,92.25,145.50,76.14,77.97,51.75,16.85,18.30,86.25,2.26,10.79,9.75,2.50,8.49,57.75,2.87,5.38,40.50,0.87,3.19,23.25,1.46,2.95,16.50,0.91,155.62,121.50,234.75,355.50,0.88,65.25,218.25,282.75
2001-09-24,91.49,97.35,259.50,57.53,89.49,144.00,76.39,77.06,52.50,15.71,18.77,88.50,2.21,9.17,14.25,3.31,8.22,55.50,3.33,5.49,36.00,1.43,2.55,21.75,1.69,3.08,18.75,0.82,154.61,124.50,232.50,356.25,0.87,72.00,219.00,290.25
2001-09-25,92.05,97.03,259.50,58.86,89.06,142.50,76.72,76.80,53.25,13.27,15.91,2.25,1.16,10.12,67.50,2.91,9.40,59.25,4.16,5.64,40.50,0.91,2.52,21.75,1.14,3.15,18.75,0.69,154.68,126.00,232.50,357.75,0.84,71.25,225.00,295.50
2001-09-26,93.19,97.25,259.50,61.53,90.44,141.75,75.24,75.33,54.75,9.44,11.74,7.50,2.52,12.35,6.75,1.20,10.35,1.50,2.95,5.51,38.25,1.56,2.92,24.00,1.59,3.42,15.75,0.59,154.66,129.75,232.50,1.50,0.84,69.00,229.50,297.75
2001-09-27,94.64,97.87,261.75,62.43,90.45,141.75,73.34,73.41,55.50,5.33,11.56,11.25,1.92,15.19,17.25,1.82,10.45,48.00,3.00,4.92,39.75,0.85,3.13,24.75,1.56,2.90,19.50,0.53,153.65,130.50,234.75,4.50,0.82,64.50,235.50,299.25
2001-09-28,94.47,97.57,263.25,61.95,89.20,142.50,73.67,73.67,57.00,2.83,11.95,15.75,1.93,16.04,18.75,1.66,9.36,48.75,1.86,4.30,37.50,0.93,3.70,21.75,1.27,2.78,17.25,0.54,151.20,126.00,239.25,4.50,0.76,50.25,248.25,297.75
2001-09-29,93.45,96.68,264.00,63.72,89.93,143.25,73.35,73.35,58.50,1.17,11.94,11.25,1.43,16.08,30.75,2.18,8.42,37.50,2.53,2.55,38.25,0.81,4.44,23.25,1.25,2.97,18.75,0.45,150.09,126.75,243.75,9.75,0.76,36.00,257.25,292.50
2001-09-30,91.65,95.54,264.00,68.15,90.03,143.25,71.92,71.92,60.75,1.27,11.93,21.75,2.45,16.65,59.25,3.79,6.83,43.50,2.84,2.85,39.75,1.18,4.10,23.25,1.44,3.19,18.00,0.41,148.69,127.50,248.25,15.00,0.75,36.00,321.75,357.00
2001-10-01,89.90,95.20,264.75,70.93,88.56,143.25,71.16,71.18,62.25,2.19,12.62,34.50,6.07,17.73,70.50,1.92,6.42,48.75,1.44,2.70,39.75,0.33,3.36,25.50,1.39,3.28,19.50,0.34,146.32,124.50,254.25,18.00,0.72,40.50,318.75,358.50
2001-10-02,89.22,95.09,265.50,72.42,88.26,142.50,70.98,70.98,63.75,4.09,13.43,41.25,7.62,20.49,9.00,1.41,7.76,39.00,2.25,2.89,36.00,1.11,3.10,18.00,1.40,3.74,21.75,0.18,144.59,119.25,258.75,17.25,0.72,62.25,303.00,4.50
2001-10-03,89.71,95.57,266.25,76.00,89.85,142.50,69.91,69.91,66.00,5.20,12.10,47.25,6.28,22.28,17.25,3.66,6.24,43.50,2.07,3.47,39.00,0.92,3.07,22.50,1.05,3.70,24.00,0.08,144.03,117.00,264.75,21.00,0.77,73.50,300.75,13.50
2001-10-04,91.06,97.08,265.50,79.60,90.99,142.50,66.86,67.06,67.50,3.48,10.16,53.25,3.97,21.28,24.75,4.35,4.48,52.50,1.50,3.41,36.75,1.44,2.59,24.75,0.56,3.51,16.50,-0.01,144.11,118.50,269.25,27.00,0.81,79.50,303.75,22.50
2001-10-05,91.85,97.83,264.75,81.06,89.47,143.25,64.88,64.88,68.25,0.85,12.43,8.25,1.31,18.82,30.00,2.80,5.20,56.25,2.08,2.37,35.25,0.75,2.63,32.25,1.37,3.24,21.00,-0.17,142.88,119.25,271.50,30.00,0.82,81.75,306.00,27.00
2001-10-06,93.32,98.85,263.25,80.26,86.38,144.00,65.70,65.70,68.25,5.20,12.75,18.75,1.34,17.62,12.75,1.76,6.24,54.00,2.12,2.80,37.50,0.37,2.80,37.50,1.14,3.17,19.50,-0.21,142.04,117.00,273.75,30.00,0.83,88.50,300.75,28.50
2001-10-07,96.81,101.84,261.00,76.35,81.47,145.50,66.89,66.89,68.25,7.51,14.15,24.00,2.69,17.48,18.00,1.33,5.10,53.25,0.59,2.54,30.75,1.07,2.91,25.50,1.15,3.31,20.25,-0.15,142.35,111.75,276.75,27.75,0.88,93.00,299.25,31.50
2001-10-08,98.12,102.44,260.25,70.99,75.75,147.75,67.17,67.37,69.00,9.17,15.38,27.00,3.62,17.58,26.25,1.91,3.91,47.25,1.89,1.90,35.25,0.18,3.12,21.75,1.52,3.19,21.00,-0.13,139.94,100.50,281.25,21.00,0.90,84.00,303.00,26.25
2001-10-09,95.67,99.16,261.00,67.37,71.93,149.25,66.27,66.64,70.50,9.42,15.99,30.00,3.64,17.08,36.00,2.56,4.28,49.50,1.03,2.19,36.00,1.32,4.47,21.75,0.79,3.21,21.75,-0.15,135.36,92.25,286.50,18.00,0.87,73.50,311.25,24.00
2001-10-10,92.05,94.90,261.00,65.43,69.26,151.50,62.11,62.63,72.00,8.70,16.32,33.00,2.64,15.28,46.50,1.71,4.46,53.25,1.20,4.10,42.75,1.09,4.68,21.75,1.39,3.53,20.25,-0.21,130.58,84.75,293.25,17.25,0.82,67.50,318.75,25.50
2001-10-11,90.56,93.07,261.75,66.86,70.35,152.25,54.76,55.41,73.50,7.56,16.34,36.00,0.33,14.05,31.50,0.81,4.79,48.00,0.60,5.80,3.75,1.01,3.86,24.75,0.52,3.71,18.75,-0.32,127.02,79.50,299.25,18.00,0.80,68.25,321.00,28.50
2001-10-12,91.73,93.86,262.50,70.34,73.03,152.25,46.54,47.47,74.25,5.41,15.85,36.00,1.20,15.18,27.00,0.67,3.67,41.25,0.51,6.02,12.75,1.05,3.06,23.25,1.41,3.73,20.25,-0.38,124.72,77.25,304.50,21.00,0.85,76.50,323.25,39.00
2001-10-13,91.41,93.02,264.00,73.21,75.35,154.50,40.01,41.67,74.25,3.25,14.73,34.50,1.55,16.02,24.00,2.87,3.24,39.00,1.54,5.34,18.00,0.69,2.85,15.00,0.97,3.81,21.00,-0.41,122.20,64.50,314.25,18.00,0.89,78.00,325.50,42.75
2001-10-14,89.77,90.76,263.25,73.90,75.93,156.75,34.70,36.27,72.75,4.34,13.67,17.25,2.17,15.51,24.75,2.36,4.69,46.50,0.73,4.67,30.00,1.18,2.64,17.25,0.83,3.52,18.00,-0.43,120.09,30.75,332.25,2.25,0.91,70.50,335.25,45.00
2001-10-15,88.22,88.78,262.50,74.47,76.23,159.00,32.94,34.61,70.50,9.49,16.11,17.25,2.45,14.17,23.25,1.26,4.86,42.75,0.98,5.05,9.00,1.26,3.33,21.00,0.33,4.09,24.00,-0.48,119.51,0.00,0.00,0.00,0.94,67.50,344.25,51.00
2001-10-16,85.36,85.42,263.25,74.18,76.08,161.25,33.77,34.82,69.00,15.32,18.52,20.25,3.79,12.17,23.25,1.82,4.13,29.25,1.50,4.51,14.25,0.92,3.56,13.50,0.14,4.17,12.75,-0.54,118.97,0.00,0.00,0.00,0.94,40.50,116.25,156.00
2001-10-17,83.03,83.03,264.00,73.44,76.22,163.50,34.96,35.61,67.50,19.28,21.04,24.75,5.46,10.85,27.75,4.83,6.00,35.25,1.70,3.37,12.75,0.79,3.38,15.75,0.75,3.82,12.00,-0.55,119.17,0.00,0.00,0.00,0.94,42.75,116.25,158.25
2001-10-18,81.49,81.49,263.25,71.93,75.44,165.75,38.91,38.98,68.25,20.35,23.18,27.75,3.42,9.37,34.50,3.62,6.94,39.00,1.71,3.05,17.25,0.95,2.95,19.50,0.64,4.06,20.25,-0.55,120.30,0.00,0.00,0.00,0.97,45.75,117.00,162.00
2001-10-19,80.59,80.59,263.25,70.42,74.58,167.25,39.61,39.61,69.75,21.01,24.90,30.75,2.04,9.10,24.75,3.08,5.47,36.75,1.59,3.52,15.75,1.03,2.98,15.00,0.41,4.08,16.50,-0.60,120.86,0.00,0.00,0.00,1.04,48.75,119.25,167.25
2001-10-20,81.56,81.56,261.75,70.53,75.13,168.00,38.52,38.52,72.00,19.78,24.92,34.50,2.14,8.14,26.25,3.81,4.88,36.75,0.82,4.25,15.00,1.77,2.89,20.25,0.54,4.19,30.00,-0.66,122.06,0.00,0.00,0.00,1.13,60.75,118.50,178.50
2001-10-21,83.05,83.05,260.25,71.10,75.13,168.75,36.05,36.05,74.25,17.18,23.95,37.50,3.89,7.98,15.00,3.94,5.88,39.75,1.59,3.55,9.00,1.23,2.34,21.00,0.25,4.54,14.25,-0.66,122.42,0.00,0.00,0.00,1.16,65.25,119.25,183.75
